transaction_id,transaction_date,transaction_time,store_id,store_location,product_id,transaction_qty,unit_price,Total_Bill,product_category,product_type,product_detail,Size,Month Name,Day Name,Hour,Month,Day of Week
10633,19-01-2023,10:49:29,3,Astoria,51,1,3,3,Tea,Brewed Black tea,Earl Grey,Large,January,Thursday,10,1,3
10634,19-01-2023,10:49:29,3,Astoria,78,1,4.5,4.5,Bakery,Scone,Scottish Cream Scone,Not Defined,January,Thursday,10,1,3
10635,19-01-2023,10:49:36,8,Hell's Kitchen,22,2,2,4,Coffee,Drip coffee,Our Old Time Diner Blend,Small,January,Thursday,10,1,3
10636,19-01-2023,10:50:16,5,Lower Manhattan,48,1,2.5,2.5,Tea,Brewed Black tea,English Breakfast,Regular,January,Thursday,10,1,3
10637,19-01-2023,10:51:59,3,Astoria,52,2,2.5,5,Tea,Brewed Chai tea,Traditional Blend Chai,Regular,January,Thursday,10,1,3
10638,19-01-2023,10:52:37,3,Astoria,33,2,3.5,7,Coffee,Gourmet brewed coffee,Ethiopia,Large,January,Thursday,10,1,3
10639,19-01-2023,10:52:37,3,Astoria,6,1,21,21,Coffee beans,Gourmet Beans,Ethiopia,Not Defined,January,Thursday,10,1,3
10640,19-01-2023,10:53:06,5,Lower Manhattan,52,2,2.5,5,Tea,Brewed Chai tea,Traditional Blend Chai,Regular,January,Thursday,10,1,3
10641,19-01-2023,10:53:38,3,Astoria,25,1,2.2,2.2,Coffee,Organic brewed coffee,Brazilian,Small,January,Thursday,10,1,3
10642,19-01-2023,10:57:23,5,Lower Manhattan,60,2,3.75,7.5,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Regular,January,Thursday,10,1,3
10643,19-01-2023,10:58:58,3,Astoria,31,2,2.2,4.4,Coffee,Gourmet brewed coffee,Ethiopia,Small,January,Thursday,10,1,3
10644,19-01-2023,10:59:11,5,Lower Manhattan,87,2,3,6,Coffee,Barista Espresso,Ouro Brasileiro shot,Not Defined,January,Thursday,10,1,3
10645,19-01-2023,10:59:12,8,Hell's Kitchen,25,2,2.2,4.4,Coffee,Organic brewed coffee,Brazilian,Small,January,Thursday,10,1,3
10646,19-01-2023,10:59:17,8,Hell's Kitchen,31,2,2.2,4.4,Coffee,Gourmet brewed coffee,Ethiopia,Small,January,Thursday,10,1,3
10647,19-01-2023,10:59:17,8,Hell's Kitchen,79,1,3.75,3.75,Bakery,Scone,Jumbo Savory Scone,Not Defined,January,Thursday,10,1,3
10648,19-01-2023,10:59:44,8,Hell's Kitchen,44,2,2.5,5,Tea,Brewed herbal tea,Peppermint,Regular,January,Thursday,10,1,3
10649,19-01-2023,11:00:53,8,Hell's Kitchen,57,1,3.1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Large,January,Thursday,11,1,3
10650,19-01-2023,11:04:58,3,Astoria,36,1,3.75,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Large,January,Thursday,11,1,3
10651,19-01-2023,11:04:58,3,Astoria,81,1,28,28,Branded,Clothing,I Need My Bean! T-shirt,Not Defined,January,Thursday,11,1,3
10652,19-01-2023,11:06:31,5,Lower Manhattan,56,1,2.55,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Regular,January,Thursday,11,1,3
10653,19-01-2023,11:06:51,8,Hell's Kitchen,58,1,3.5,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Regular,January,Thursday,11,1,3
10654,19-01-2023,11:06:53,8,Hell's Kitchen,39,2,4.25,8.5,Coffee,Barista Espresso,Latte,Regular,January,Thursday,11,1,3
10655,19-01-2023,11:06:53,8,Hell's Kitchen,64,1,0.8,0.8,Flavours,Regular syrup,Hazelnut syrup,Not Defined,January,Thursday,11,1,3
10656,19-01-2023,11:06:53,8,Hell's Kitchen,76,1,3.5,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Not Defined,January,Thursday,11,1,3
10657,19-01-2023,11:10:16,8,Hell's Kitchen,50,2,2.5,5,Tea,Brewed Black tea,Earl Grey,Regular,January,Thursday,11,1,3
10658,19-01-2023,11:17:40,5,Lower Manhattan,31,2,2.2,4.4,Coffee,Gourmet brewed coffee,Ethiopia,Small,January,Thursday,11,1,3
10659,19-01-2023,11:18:34,5,Lower Manhattan,32,1,3,3,Coffee,Gourmet brewed coffee,Ethiopia,Regular,January,Thursday,11,1,3
10660,19-01-2023,11:18:37,5,Lower Manhattan,33,1,3.5,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Large,January,Thursday,11,1,3
10661,19-01-2023,11:18:37,5,Lower Manhattan,74,1,3.5,3.5,Bakery,Biscotti,Ginger Biscotti,Not Defined,January,Thursday,11,1,3
10662,19-01-2023,11:22:37,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,January,Thursday,11,1,3
10663,19-01-2023,11:22:37,8,Hell's Kitchen,74,1,3.5,3.5,Bakery,Biscotti,Ginger Biscotti,Not Defined,January,Thursday,11,1,3
10664,19-01-2023,11:23:46,8,Hell's Kitchen,30,2,3,6,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Large,January,Thursday,11,1,3
10665,19-01-2023,11:23:57,5,Lower Manhattan,37,1,3,3,Coffee,Barista Espresso,Espresso shot,Not Defined,January,Thursday,11,1,3
10666,19-01-2023,11:23:57,5,Lower Manhattan,65,2,0.8,1.6,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Not Defined,January,Thursday,11,1,3
10667,19-01-2023,11:24:08,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,January,Thursday,11,1,3
10668,19-01-2023,11:25:12,5,Lower Manhattan,59,2,4.5,9,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,January,Thursday,11,1,3
10669,19-01-2023,11:25:12,5,Lower Manhattan,77,1,3,3,Bakery,Scone,Oatmeal Scone,Not Defined,January,Thursday,11,1,3
10670,19-01-2023,11:25:25,5,Lower Manhattan,31,2,2.2,4.4,Coffee,Gourmet brewed coffee,Ethiopia,Small,January,Thursday,11,1,3
10671,19-01-2023,11:27:51,5,Lower Manhattan,48,2,2.5,5,Tea,Brewed Black tea,English Breakfast,Regular,January,Thursday,11,1,3
10672,19-01-2023,11:29:29,3,Astoria,35,2,3.1,6.2,Coffee,Premium brewed coffee,Jamaican Coffee River,Regular,January,Thursday,11,1,3
10673,19-01-2023,11:29:32,8,Hell's Kitchen,37,1,3,3,Coffee,Barista Espresso,Espresso shot,Not Defined,January,Thursday,11,1,3
10674,19-01-2023,11:32:19,8,Hell's Kitchen,43,2,3,6,Tea,Brewed herbal tea,Lemon Grass,Large,January,Thursday,11,1,3
10675,19-01-2023,11:37:02,5,Lower Manhattan,29,1,2.5,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Regular,January,Thursday,11,1,3
10676,19-01-2023,11:37:02,5,Lower Manhattan,71,1,3.75,3.75,Bakery,Pastry,Chocolate Croissant,Not Defined,January,Thursday,11,1,3
10677,19-01-2023,11:37:58,3,Astoria,56,1,2.55,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Regular,January,Thursday,11,1,3
10678,19-01-2023,11:50:28,3,Astoria,29,2,2.5,5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Regular,January,Thursday,11,1,3
10679,19-01-2023,11:57:48,3,Astoria,51,2,3,6,Tea,Brewed Black tea,Earl Grey,Large,January,Thursday,11,1,3
10680,19-01-2023,11:57:48,3,Astoria,79,1,3.75,3.75,Bakery,Scone,Jumbo Savory Scone,Not Defined,January,Thursday,11,1,3
10681,19-01-2023,12:00:20,3,Astoria,23,1,2.5,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,January,Thursday,12,1,3
10682,19-01-2023,12:06:07,3,Astoria,42,2,2.5,5,Tea,Brewed herbal tea,Lemon Grass,Regular,January,Thursday,12,1,3
10683,19-01-2023,12:07:26,8,Hell's Kitchen,52,1,2.5,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Regular,January,Thursday,12,1,3
10684,19-01-2023,12:09:03,5,Lower Manhattan,60,2,3.75,7.5,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Regular,January,Thursday,12,1,3
10685,19-01-2023,12:11:52,8,Hell's Kitchen,31,1,2.2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Small,January,Thursday,12,1,3
10686,19-01-2023,12:11:52,8,Hell's Kitchen,14,1,8.95,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,January,Thursday,12,1,3
10687,19-01-2023,12:16:04,5,Lower Manhattan,41,1,4.25,4.25,Coffee,Barista Espresso,Cappuccino,Large,January,Thursday,12,1,3
10688,19-01-2023,12:16:04,5,Lower Manhattan,84,1,0.8,0.8,Flavours,Regular syrup,Chocolate syrup,Not Defined,January,Thursday,12,1,3
10689,19-01-2023,12:17:17,5,Lower Manhattan,24,2,3,6,Coffee,Drip coffee,Our Old Time Diner Blend,Large,January,Thursday,12,1,3
10690,19-01-2023,12:17:21,3,Astoria,24,2,3,6,Coffee,Drip coffee,Our Old Time Diner Blend,Large,January,Thursday,12,1,3
10691,19-01-2023,12:19:04,3,Astoria,29,1,2.5,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Regular,January,Thursday,12,1,3
10692,19-01-2023,12:21:38,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,January,Thursday,12,1,3
10693,19-01-2023,12:21:38,5,Lower Manhattan,79,1,3.75,3.75,Bakery,Scone,Jumbo Savory Scone,Not Defined,January,Thursday,12,1,3
10694,19-01-2023,12:24:35,3,Astoria,53,1,3,3,Tea,Brewed Chai tea,Traditional Blend Chai,Large,January,Thursday,12,1,3
10695,19-01-2023,12:26:39,5,Lower Manhattan,41,2,4.25,8.5,Coffee,Barista Espresso,Cappuccino,Large,January,Thursday,12,1,3
10696,19-01-2023,12:26:39,5,Lower Manhattan,84,1,0.8,0.8,Flavours,Regular syrup,Chocolate syrup,Not Defined,January,Thursday,12,1,3
10697,19-01-2023,12:27:58,8,Hell's Kitchen,39,1,4.25,4.25,Coffee,Barista Espresso,Latte,Regular,January,Thursday,12,1,3
10698,19-01-2023,12:27:58,8,Hell's Kitchen,65,1,0.8,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Not Defined,January,Thursday,12,1,3
10699,19-01-2023,12:30:01,8,Hell's Kitchen,49,2,3,6,Tea,Brewed Black tea,English Breakfast,Large,January,Thursday,12,1,3
10700,19-01-2023,12:32:20,3,Astoria,24,2,3,6,Coffee,Drip coffee,Our Old Time Diner Blend,Large,January,Thursday,12,1,3
10701,19-01-2023,12:32:24,8,Hell's Kitchen,48,2,2.5,5,Tea,Brewed Black tea,English Breakfast,Regular,January,Thursday,12,1,3
10702,19-01-2023,12:32:49,5,Lower Manhattan,33,1,3.5,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Large,January,Thursday,12,1,3
10703,19-01-2023,12:32:49,5,Lower Manhattan,69,1,3.25,3.25,Bakery,Biscotti,Hazelnut Biscotti,Not Defined,January,Thursday,12,1,3
10704,19-01-2023,12:33:40,3,Astoria,26,1,3,3,Coffee,Organic brewed coffee,Brazilian,Regular,January,Thursday,12,1,3
10705,19-01-2023,12:35:54,8,Hell's Kitchen,56,2,2.55,5.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Regular,January,Thursday,12,1,3
10706,19-01-2023,12:41:33,5,Lower Manhattan,47,2,3,6,Tea,Brewed Green tea,Serenity Green Tea,Large,January,Thursday,12,1,3
10707,19-01-2023,12:42:03,8,Hell's Kitchen,24,1,3,3,Coffee,Drip coffee,Our Old Time Diner Blend,Large,January,Thursday,12,1,3
10708,19-01-2023,12:45:25,5,Lower Manhattan,30,2,3,6,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Large,January,Thursday,12,1,3
10709,19-01-2023,12:48:09,5,Lower Manhattan,52,1,2.5,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Regular,January,Thursday,12,1,3
10710,19-01-2023,12:48:09,5,Lower Manhattan,70,1,3.25,3.25,Bakery,Scone,Cranberry Scone,Not Defined,January,Thursday,12,1,3
10711,19-01-2023,12:49:46,8,Hell's Kitchen,22,2,2,4,Coffee,Drip coffee,Our Old Time Diner Blend,Small,January,Thursday,12,1,3
10712,19-01-2023,12:51:25,5,Lower Manhattan,35,2,3.1,6.2,Coffee,Premium brewed coffee,Jamaican Coffee River,Regular,January,Thursday,12,1,3
10713,19-01-2023,12:59:08,5,Lower Manhattan,47,1,3,3,Tea,Brewed Green tea,Serenity Green Tea,Large,January,Thursday,12,1,3
10714,19-01-2023,13:00:08,3,Astoria,36,1,3.75,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Large,January,Thursday,13,1,3
10715,19-01-2023,13:01:03,3,Astoria,46,2,2.5,5,Tea,Brewed Green tea,Serenity Green Tea,Regular,January,Thursday,13,1,3
10716,19-01-2023,13:10:23,3,Astoria,32,2,3,6,Coffee,Gourmet brewed coffee,Ethiopia,Regular,January,Thursday,13,1,3
10717,19-01-2023,13:20:58,5,Lower Manhattan,58,1,3.5,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Regular,January,Thursday,13,1,3
10718,19-01-2023,13:20:58,5,Lower Manhattan,82,1,12,12,Branded,Housewares,I Need My Bean! Diner mug,Not Defined,January,Thursday,13,1,3
10719,19-01-2023,13:24:34,5,Lower Manhattan,29,1,2.5,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Regular,January,Thursday,13,1,3
10720,19-01-2023,13:26:44,5,Lower Manhattan,27,2,3.5,7,Coffee,Organic brewed coffee,Brazilian,Large,January,Thursday,13,1,3
10721,19-01-2023,13:28:02,3,Astoria,48,2,2.5,5,Tea,Brewed Black tea,English Breakfast,Regular,January,Thursday,13,1,3
10722,19-01-2023,13:28:05,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,January,Thursday,13,1,3
10723,19-01-2023,13:34:47,3,Astoria,44,1,2.5,2.5,Tea,Brewed herbal tea,Peppermint,Regular,January,Thursday,13,1,3
10724,19-01-2023,13:35:29,5,Lower Manhattan,47,1,3,3,Tea,Brewed Green tea,Serenity Green Tea,Large,January,Thursday,13,1,3
10725,19-01-2023,13:36:12,5,Lower Manhattan,26,2,3,6,Coffee,Organic brewed coffee,Brazilian,Regular,January,Thursday,13,1,3
10726,19-01-2023,13:37:40,5,Lower Manhattan,31,1,2.2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Small,January,Thursday,13,1,3
10727,19-01-2023,13:38:39,8,Hell's Kitchen,31,1,2.2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Small,January,Thursday,13,1,3
10728,19-01-2023,13:42:09,5,Lower Manhattan,29,1,2.5,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Regular,January,Thursday,13,1,3
10729,19-01-2023,13:44:18,3,Astoria,51,2,3,6,Tea,Brewed Black tea,Earl Grey,Large,January,Thursday,13,1,3
10730,19-01-2023,13:46:14,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,January,Thursday,13,1,3
10731,19-01-2023,13:53:10,8,Hell's Kitchen,87,1,3,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Not Defined,January,Thursday,13,1,3
10732,19-01-2023,13:53:30,3,Astoria,55,1,4,4,Tea,Brewed Chai tea,Morning Sunrise Chai,Large,January,Thursday,13,1,3
10733,19-01-2023,14:01:44,3,Astoria,32,2,3,6,Coffee,Gourmet brewed coffee,Ethiopia,Regular,January,Thursday,14,1,3
10734,19-01-2023,14:03:14,3,Astoria,30,2,3,6,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Large,January,Thursday,14,1,3
10735,19-01-2023,14:05:45,8,Hell's Kitchen,46,1,2.5,2.5,Tea,Brewed Green tea,Serenity Green Tea,Regular,January,Thursday,14,1,3
10736,19-01-2023,14:07:04,3,Astoria,30,1,3,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Large,January,Thursday,14,1,3
10737,19-01-2023,14:12:04,5,Lower Manhattan,40,1,3.75,3.75,Coffee,Barista Espresso,Cappuccino,Not Defined,January,Thursday,14,1,3
10738,19-01-2023,14:12:04,5,Lower Manhattan,64,1,0.8,0.8,Flavours,Regular syrup,Hazelnut syrup,Not Defined,January,Thursday,14,1,3
10739,19-01-2023,14:14:42,5,Lower Manhattan,40,1,3.75,3.75,Coffee,Barista Espresso,Cappuccino,Not Defined,January,Thursday,14,1,3
10740,19-01-2023,14:14:42,5,Lower Manhattan,63,2,0.8,1.6,Flavours,Regular syrup,Carmel syrup,Not Defined,January,Thursday,14,1,3
10741,19-01-2023,14:19:18,8,Hell's Kitchen,33,2,3.5,7,Coffee,Gourmet brewed coffee,Ethiopia,Large,January,Thursday,14,1,3
10742,19-01-2023,14:19:51,5,Lower Manhattan,24,2,3,6,Coffee,Drip coffee,Our Old Time Diner Blend,Large,January,Thursday,14,1,3
10743,19-01-2023,14:20:43,8,Hell's Kitchen,56,1,2.55,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Regular,January,Thursday,14,1,3
10744,19-01-2023,14:21:46,3,Astoria,44,2,2.5,5,Tea,Brewed herbal tea,Peppermint,Regular,January,Thursday,14,1,3
10745,19-01-2023,14:21:55,8,Hell's Kitchen,41,2,4.25,8.5,Coffee,Barista Espresso,Cappuccino,Large,January,Thursday,14,1,3
10746,19-01-2023,14:22:57,8,Hell's Kitchen,87,1,2.1,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,Not Defined,January,Thursday,14,1,3
10747,19-01-2023,14:22:57,8,Hell's Kitchen,72,1,3.25,3.25,Bakery,Scone,Ginger Scone,Not Defined,January,Thursday,14,1,3
10748,19-01-2023,14:33:19,3,Astoria,37,1,3,3,Coffee,Barista Espresso,Espresso shot,Not Defined,January,Thursday,14,1,3
10749,19-01-2023,14:38:47,3,Astoria,33,2,3.5,7,Coffee,Gourmet brewed coffee,Ethiopia,Large,January,Thursday,14,1,3
10750,19-01-2023,14:38:47,3,Astoria,76,1,3.5,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Not Defined,January,Thursday,14,1,3
10751,19-01-2023,14:43:14,8,Hell's Kitchen,87,1,2.1,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,Not Defined,January,Thursday,14,1,3
10752,19-01-2023,14:43:14,8,Hell's Kitchen,72,1,3.25,3.25,Bakery,Scone,Ginger Scone,Not Defined,January,Thursday,14,1,3
10753,19-01-2023,14:44:36,3,Astoria,53,1,3,3,Tea,Brewed Chai tea,Traditional Blend Chai,Large,January,Thursday,14,1,3
10754,19-01-2023,14:47:43,5,Lower Manhattan,51,2,3,6,Tea,Brewed Black tea,Earl Grey,Large,January,Thursday,14,1,3
10755,19-01-2023,14:48:27,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,January,Thursday,14,1,3
10756,19-01-2023,14:55:48,8,Hell's Kitchen,87,1,2.1,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,Not Defined,January,Thursday,14,1,3
10757,19-01-2023,14:55:48,8,Hell's Kitchen,72,1,3.25,3.25,Bakery,Scone,Ginger Scone,Not Defined,January,Thursday,14,1,3
10758,19-01-2023,14:55:50,8,Hell's Kitchen,44,2,2.5,5,Tea,Brewed herbal tea,Peppermint,Regular,January,Thursday,14,1,3
10759,19-01-2023,15:00:09,3,Astoria,45,1,3,3,Tea,Brewed herbal tea,Peppermint,Large,January,Thursday,15,1,3
10760,19-01-2023,15:00:09,3,Astoria,77,1,3,3,Bakery,Scone,Oatmeal Scone,Not Defined,January,Thursday,15,1,3
10761,19-01-2023,15:02:37,5,Lower Manhattan,28,1,2,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Small,January,Thursday,15,1,3
10762,19-01-2023,15:02:44,8,Hell's Kitchen,60,1,3.75,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Regular,January,Thursday,15,1,3
10763,19-01-2023,15:04:26,5,Lower Manhattan,37,1,3,3,Coffee,Barista Espresso,Espresso shot,Not Defined,January,Thursday,15,1,3
10764,19-01-2023,15:04:26,5,Lower Manhattan,64,1,0.8,0.8,Flavours,Regular syrup,Hazelnut syrup,Not Defined,January,Thursday,15,1,3
10765,19-01-2023,15:06:54,8,Hell's Kitchen,38,1,3.75,3.75,Coffee,Barista Espresso,Latte,Not Defined,January,Thursday,15,1,3
10766,19-01-2023,15:06:54,8,Hell's Kitchen,84,1,0.8,0.8,Flavours,Regular syrup,Chocolate syrup,Not Defined,January,Thursday,15,1,3
10767,19-01-2023,15:09:47,5,Lower Manhattan,31,1,2.2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Small,January,Thursday,15,1,3
10768,19-01-2023,15:15:29,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,January,Thursday,15,1,3
10769,19-01-2023,15:18:36,5,Lower Manhattan,36,1,3.75,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Large,January,Thursday,15,1,3
10770,19-01-2023,15:18:36,5,Lower Manhattan,1,1,18,18,Coffee beans,Organic Beans,Brazilian - Organic,Not Defined,January,Thursday,15,1,3
10771,19-01-2023,15:21:26,3,Astoria,60,2,3.75,7.5,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Regular,January,Thursday,15,1,3
10772,19-01-2023,15:21:40,5,Lower Manhattan,32,1,3,3,Coffee,Gourmet brewed coffee,Ethiopia,Regular,January,Thursday,15,1,3
10773,19-01-2023,15:21:40,5,Lower Manhattan,4,1,20.45,20.45,Coffee beans,Espresso Beans,Primo Espresso Roast,Not Defined,January,Thursday,15,1,3
10774,19-01-2023,15:33:29,8,Hell's Kitchen,51,2,3,6,Tea,Brewed Black tea,Earl Grey,Large,January,Thursday,15,1,3
10775,19-01-2023,15:33:31,5,Lower Manhattan,42,2,2.5,5,Tea,Brewed herbal tea,Lemon Grass,Regular,January,Thursday,15,1,3
10776,19-01-2023,15:34:18,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,January,Thursday,15,1,3
10777,19-01-2023,15:34:45,8,Hell's Kitchen,56,1,2.55,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Regular,January,Thursday,15,1,3
10778,19-01-2023,15:36:12,8,Hell's Kitchen,54,1,2.5,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Regular,January,Thursday,15,1,3
10779,19-01-2023,15:36:19,8,Hell's Kitchen,61,2,4.75,9.5,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Large,January,Thursday,15,1,3
10780,19-01-2023,15:37:03,3,Astoria,41,2,4.25,8.5,Coffee,Barista Espresso,Cappuccino,Large,January,Thursday,15,1,3
10781,19-01-2023,15:37:03,3,Astoria,84,2,0.8,1.6,Flavours,Regular syrup,Chocolate syrup,Not Defined,January,Thursday,15,1,3
10782,19-01-2023,15:40:49,5,Lower Manhattan,22,1,2,2,Coffee,Drip coffee,Our Old Time Diner Blend,Small,January,Thursday,15,1,3
10783,19-01-2023,15:44:13,5,Lower Manhattan,36,1,3.75,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Large,January,Thursday,15,1,3
10784,19-01-2023,15:49:48,5,Lower Manhattan,57,1,3.1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Large,January,Thursday,15,1,3
10785,19-01-2023,15:52:14,8,Hell's Kitchen,50,2,2.5,5,Tea,Brewed Black tea,Earl Grey,Regular,January,Thursday,15,1,3
10786,19-01-2023,15:56:04,3,Astoria,38,2,3.75,7.5,Coffee,Barista Espresso,Latte,Not Defined,January,Thursday,15,1,3
10787,19-01-2023,15:56:44,8,Hell's Kitchen,57,2,3.1,6.2,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Large,January,Thursday,15,1,3
10788,19-01-2023,16:00:15,8,Hell's Kitchen,30,2,3,6,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Large,January,Thursday,16,1,3
10789,19-01-2023,16:00:15,8,Hell's Kitchen,10,1,10,10,Coffee beans,Green beans,Guatemalan Sustainably Grown,Not Defined,January,Thursday,16,1,3
10790,19-01-2023,16:06:22,3,Astoria,26,1,3,3,Coffee,Organic brewed coffee,Brazilian,Regular,January,Thursday,16,1,3
10791,19-01-2023,16:07:36,5,Lower Manhattan,50,1,2.5,2.5,Tea,Brewed Black tea,Earl Grey,Regular,January,Thursday,16,1,3
10792,19-01-2023,16:14:44,5,Lower Manhattan,25,2,2.2,4.4,Coffee,Organic brewed coffee,Brazilian,Small,January,Thursday,16,1,3
10793,19-01-2023,16:16:25,8,Hell's Kitchen,24,2,3,6,Coffee,Drip coffee,Our Old Time Diner Blend,Large,January,Thursday,16,1,3
10794,19-01-2023,16:17:29,8,Hell's Kitchen,37,2,3,6,Coffee,Barista Espresso,Espresso shot,Not Defined,January,Thursday,16,1,3
10795,19-01-2023,16:17:29,8,Hell's Kitchen,65,1,0.8,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Not Defined,January,Thursday,16,1,3
10796,19-01-2023,16:20:16,3,Astoria,25,2,2.2,4.4,Coffee,Organic brewed coffee,Brazilian,Small,January,Thursday,16,1,3
10797,19-01-2023,16:20:32,3,Astoria,29,1,2.5,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Regular,January,Thursday,16,1,3
10798,19-01-2023,16:23:25,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,January,Thursday,16,1,3
10799,19-01-2023,16:24:19,8,Hell's Kitchen,30,2,3,6,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Large,January,Thursday,16,1,3
10800,19-01-2023,16:24:19,8,Hell's Kitchen,82,1,12,12,Branded,Housewares,I Need My Bean! Diner mug,Not Defined,January,Thursday,16,1,3
10801,19-01-2023,16:26:55,3,Astoria,52,1,2.5,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Regular,January,Thursday,16,1,3
10802,19-01-2023,16:27:11,8,Hell's Kitchen,59,2,4.5,9,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,January,Thursday,16,1,3
10803,19-01-2023,16:27:45,5,Lower Manhattan,41,2,4.25,8.5,Coffee,Barista Espresso,Cappuccino,Large,January,Thursday,16,1,3
10804,19-01-2023,16:27:45,5,Lower Manhattan,63,1,0.8,0.8,Flavours,Regular syrup,Carmel syrup,Not Defined,January,Thursday,16,1,3
10805,19-01-2023,16:27:52,3,Astoria,29,2,2.5,5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Regular,January,Thursday,16,1,3
10806,19-01-2023,16:29:25,5,Lower Manhattan,61,2,4.75,9.5,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Large,January,Thursday,16,1,3
10807,19-01-2023,16:35:36,5,Lower Manhattan,35,1,3.1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Regular,January,Thursday,16,1,3
10808,19-01-2023,16:40:25,5,Lower Manhattan,59,2,4.5,9,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,January,Thursday,16,1,3
10809,19-01-2023,16:51:36,5,Lower Manhattan,40,1,3.75,3.75,Coffee,Barista Espresso,Cappuccino,Not Defined,January,Thursday,16,1,3
10810,19-01-2023,16:51:36,5,Lower Manhattan,65,2,0.8,1.6,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Not Defined,January,Thursday,16,1,3
10811,19-01-2023,16:52:43,5,Lower Manhattan,32,1,3,3,Coffee,Gourmet brewed coffee,Ethiopia,Regular,January,Thursday,16,1,3
